what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.ti.common.project.ui,5.1.0.201106301400,"com.ti.common.project.ui",1333906267832
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.ui",1333906267834
stopped,bundle,org.eclipse.cdt.make.ui,7.1.0.201105021546,"org.eclipse.cdt.make.ui",1333906267836
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.gnu.ui",1333906267839
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201105021546,"org.eclipse.cdt.msw.build",1333906267841
stopped,bundle,com.ti.ccstudio.apps,5.1.0.201106301400,"com.ti.ccstudio.apps",1333906267843
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000_legacy",1333906267846
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400_legacy",1333906267848
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500_legacy",1333906267850
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000",1333906267853
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000_legacy",1333906267855
stopped,bundle,com.ti.ccstudio.buildDefinitions.TMS470_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.TMS470_legacy",1333906267857
stopped,bundle,com.ti.dvt.profileanalysismanagerplugin,3.1.0.201106101153,"com.ti.dvt.profileanalysismanagerplugin",1333906267859
stopped,bundle,com.ti.dvt.codegenCoverage,3.1.0.201106101153,"com.ti.dvt.codegenCoverage",1333906267862
stopped,bundle,com.ti.ccstudio.managedbuild.core,5.1.0.201106301400,"com.ti.ccstudio.managedbuild.core",1333906267865
stopped,bundle,com.ti.ccstudio.project.core,5.1.0.201106301400,"com.ti.ccstudio.project.core",1333906267867
stopped,bundle,com.ti.ccstudio.errorparser,5.1.0.201106301400,"com.ti.ccstudio.errorparser",1333906267868
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000",1333906267869
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400",1333906267870
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500",1333906267871
stopped,bundle,com.ti.ccstudio.buildDefinitions.core,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.core",1333906267872
stopped,bundle,com.ti.ccstudio.project.templates,5.1.0.201106301400,"com.ti.ccstudio.project.templates",1333906267874
stopped,bundle,com.ti.common.managedbuild.core,5.1.0.201106301400,"com.ti.common.managedbuild.core",1333906267875
stopped,bundle,org.eclipse.rtsc.xdctools.managedbuild.core,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.core",1333906267876
stopped,bundle,com.ti.common.project.core,5.1.0.201106301400,"com.ti.common.project.core",1333906267876
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.core",1333906267880
stopped,bundle,org.eclipse.cdt.make.core,7.1.0.201105021546,"org.eclipse.cdt.make.core",1333906267880
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.I20110504-0744,"org.eclipse.cdt.mylyn.ui",1333906267880
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.0.201105021546,"org.eclipse.cdt.codan.ui",1333906267880
stopped,bundle,com.ti.ccstudio.activities,5.1.0.201106301400,"com.ti.ccstudio.activities",1333906267880
stopped,bundle,com.ti.ccstudio.lers,5.1.0.201106301400,"com.ti.ccstudio.lers",1333906267880
stopped,bundle,com.ti.ccstudio.scripting.console,5.1.0.201106301400,"com.ti.ccstudio.scripting.console",1333906267880
stopped,bundle,com.ti.ccstudio.jline,5.1.0.201106301400,"com.ti.ccstudio.jline",1333906267880
stopped,bundle,com.ti.ccstudio.scripting.ui,5.1.0.201106301400,"com.ti.ccstudio.scripting.ui",1333906267880
stopped,bundle,com.ti.ccstudio.ui.cheatsheets,5.1.0.201106301400,"com.ti.ccstudio.ui.cheatsheets",1333906267880
stopped,bundle,com.ti.ccstudio.ui.forms,5.1.0.201106301400,"com.ti.ccstudio.ui.forms",1333906267880
stopped,bundle,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.ui",1333906267880
stopped,bundle,com.ti.common.ui,5.1.0.201106301400,"com.ti.common.ui",1333906267880
stopped,bundle,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui",1333906267898
stopped,bundle,com.ti.ccstudio.binaryparser,5.1.0.201106301400,"com.ti.ccstudio.binaryparser",1333906267898
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201105021546,"org.eclipse.cdt.debug.ui.memory.transport",1333906267898
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110405-0800,"org.eclipse.compare.win32",1333906267898
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.I20110504-0744,"org.eclipse.mylyn.commons.team",1333906267898
stopped,bundle,com.ti.ccstudio.p2.ui.custom,5.0.1.201106201802,"com.ti.ccstudio.p2.ui.custom",1333906267900
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110404-2011,"org.eclipse.equinox.p2.ui.sdk",1333906267900
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1333906267900
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1333906267900
stopped,bundle,org.eclipse.rse.shells.ui,3.0.300.v201103141607,"org.eclipse.rse.shells.ui",1333906267900
stopped,bundle,org.eclipse.rse.files.ui,3.2.0.v201105021534,"org.eclipse.rse.files.ui",1333906267900
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1333906267900
stopped,bundle,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search",1333906267919
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.team.ui",1333906267919
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1333906267919
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110427-0800,"org.eclipse.ltk.ui.refactoring",1333906267919
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.bugzilla.ui",1333906267919
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.ide.ui",1333906267919
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.resources.ui",1333906267919
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.I20110504-0744,"org.eclipse.mylyn.wikitext.tasks.ui",1333906267920
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.context.ui",1333906267920
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.help.ui",1333906267920
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.0.I20110504-0744,"org.eclipse.mylyn.tasks.bugs",1333906267920
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.tasks.ui",1333906267920
stopped,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110423-0725,"org.eclipse.team.cvs.ui",1333906267921
stopped,bundle,org.eclipse.team.ui,3.6.100.I20110419-0800,"org.eclipse.team.ui",1333906267921
stopped,bundle,com.ti.ccstudio.controlsuite,5.1.0.201106301400,"com.ti.ccstudio.controlsuite",1333906267921
stopped,bundle,com.ti.ccstudio.resource.explorer,5.1.0.201106301400,"com.ti.ccstudio.resource.explorer",1333906267921
stopped,bundle,org.eclipse.compare,3.5.200.I20110419-0800,"org.eclipse.compare",1333906267921
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20110214,"org.eclipse.ui.externaltools",1333906267921
stopped,bundle,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui",1333906267988
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.200.v201103011700,"org.eclipse.rse.subsystems.files.dstore",1333906267988
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.300.v201101042155,"org.eclipse.rse.subsystems.processes.dstore",1333906267988
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.dstore",1333906267989
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.1.200.v201103141607,"org.eclipse.rse.connectorservice.dstore",1333906267989
stopped,bundle,org.eclipse.rse.dstore.security,3.0.300.v201103141607,"org.eclipse.rse.dstore.security",1333906267989
activated,perspective,com.ti.ccstudio.ui,,"com.ti.ccstudio.TICPerspective",1334414100168
started,bundle,org.eclipse.osgi,3.7.0.v20110427,"org.eclipse.osgi",1334414100168
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110404-2011,"org.eclipse.equinox.simpleconfigurator",1334414100168
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1334414100168
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers",1334414100168
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201105021546,"org.eclipse.cdt.codan.core",1334414100168
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201105021546,"org.eclipse.cdt.codan.core.cxx",1334414100168
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201105021546,"org.eclipse.cdt.codan.ui.cxx",1334414100168
started,bundle,org.eclipse.cdt.core,5.3.0.201105021546,"org.eclipse.cdt.core",1334414100168
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201105021546,"org.eclipse.cdt.debug.core",1334414100168
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201105021546,"org.eclipse.cdt.debug.ui",1334414100168
started,bundle,org.eclipse.cdt.dsf,2.2.0.201105021546,"org.eclipse.cdt.dsf",1334414100168
started,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.ui",1334414100168
started,bundle,org.eclipse.cdt.make.core,7.1.0.201105021546,"org.eclipse.cdt.make.core",1334414100168
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201105021546,"org.eclipse.cdt.make.ui",1334414100168
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.core",1334414100168
started,bundle,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui",1334414100168
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1334414100168
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1334414100168
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1334414100168
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1334414100184
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110124-0100,"org.eclipse.core.filebuffers",1334414100184
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1334414100184
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1334414100184
started,bundle,org.eclipse.core.net,1.2.100.I20110419-0800,"org.eclipse.core.net",1334414100184
started,bundle,org.eclipse.core.resources,3.7.100.v20110427-0856,"org.eclipse.core.resources",1334414100184
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1334414100184
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1334414100184
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1334414100184
started,bundle,org.eclipse.core.variables,3.2.500.v20110411,"org.eclipse.core.variables",1334414100184
started,bundle,org.eclipse.debug.core,3.7.0.v20110404,"org.eclipse.debug.core",1334414100184
started,bundle,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui",1334414100184
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110503-1325,"org.eclipse.epp.mpc.ui",1334414100184
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1334414100184
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1334414100184
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1334414100184
started,bundle,org.eclipse.equinox.common,3.6.0.v20110427,"org.eclipse.equinox.common",1334414100184
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110418,"org.eclipse.equinox.ds",1334414100184
started,bundle,org.eclipse.equinox.event,1.2.100.v20110110,"org.eclipse.equinox.event",1334414100184
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110419-0147,"org.eclipse.equinox.p2.core",1334414100184
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110305-0130,"org.eclipse.equinox.p2.directorywatcher",1334414100184
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110419-0147,"org.eclipse.equinox.p2.engine",1334414100184
